Rxn id,Rxn description,Formula,Gene-reaction association,Genes,Proteins,Subsystem,Reversible,LB,UB,Objective,Confidence Score,EC Number,Notes,References,,,
PINOS11802160,CDP-diacylglycerol-inositol 3-phosphatidyltransferase,inost_c + 0.01 cdp11802160g_c => cmp_c + h_c + 0.01 11802160ptd1ino_c,(MAL13P1_82),MAL13P1_82,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,2.7.8.11,added,,,,
LPINOS11802160,phosphatidylinositol deacylase,11802160ptd1ino_c + h2o_c => 1180lysoptd1ino_c + hdca_c + h_c,,,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,3.1.1.52,,,,,
LPINOS11802160bis,phosphatidylinositol deacylase,11802160ptd1ino_c + h2o_c => 1160lysoptd1ino_c + ocdca_c + h_c,,,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,3.1.1.52,,,,,
PTD1INO11802160,assignment to generic species,11802160ptd1ino_c <=> ptd1ino_c,,,,,1,-1000,1000,0,,,added,,,,
PIN3K11802160,phosphatidylinositol 3-kinase,atp_c + 11802160ptd1ino_c  => adp_c + 11802160ptd3ino_c ,(PFE0765w),PFE0765w,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,2.7.1.137,added,,,,
PIN4K11802160,1-phosphatidylinositol 4-kinase,atp_c +11802160ptd1ino_c  => adp_c + 11802160ptd4ino_c ,(PFE0485w),PFE0485w,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,2.7.1.67,added,,,,
PI3P4K11802160,1-phosphatidylinositol-4-phosphate 5-kinase,atp_c + 11802160ptd4ino_c  => adp_c + 11802160ptd34inobp_c ,,,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,2.7.1.68,added,,,,
PI4P5K11802160,1-phosphatidylinositol-4-phosphate 5-kinase,atp_c + 11802160ptd4ino_c  => adp_c + 11802160ptd45inobp_c ,,,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,2.7.1.68,added,,,,
PI3P4P5K11802160,1-phosphatidylinositol-4-phosphate 5-kinase,atp_c + 11802160ptd34inobp_c  => adp_c + 11802160ptd345inotp_c  ,,,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,2.7.1.68,added,,,,
PI45BPP11802160,phosphoinositide phospholipase C,h2o_c + 11802160ptd45inobp_c  => 11802160dgr_c   + h_c + mi145p_c ,(PF10_0132),PF10_0132,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,3.1.4.11,added,,,,
PTD3INO11802160,assignment to generic species,11802160ptd3ino_c <=> ptd3ino_c,,,,,1,-1000,1000,0,,,added,,,,
PTD4INO11802160,assignment to generic species,11802160ptd4ino_c <=> ptd4ino_c,,,,,1,-1000,1000,0,,,added,,,,
PTD34INOBP11802160,assignment to generic species,11802160ptd34inobp_c <=> ptd34inobp_c,,,,,1,-1000,1000,0,,,added,,,,
PTD345INOTP11802160,assignment to generic species,11802160ptd34inobp_c <=> ptd345inotp_c,,,,,1,-1000,1000,0,,,added,,,,
PSSA11802160,CDP-diacylglycerol-serine O-phosphatidyltransferase,cdp11802160g_c + ser_L_c => cmp_c + 2 h_c + ps11802160_c ,(MAL13P1_335),,,phosphatidylserine production,0,-1000,1000,0,,2.7.8.8,added,,,,
PSD11802160,Phosphatidylserine decarboxylase,ps11802160_c => co2_c + pe11802160_c,(PFI1370c),,,phospatidylethanolamine production,0,-1000,1000,0,,,added,,,,
ETHAPT11802160,ethanolaminephosphotransferase,cdpea_c + 0.01 11802160dgr_c  <=> cmp_c + h_c + 0.01 pe11802160_c,(PFF1375c),PFF1375c,,Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism,1,-1000,1000,0,,2.7.8.1,,,,,
PEMT11802160,phosphatidyethanolamine N-methyltransferase,pe11802160_c + 3 amet_c => 3 ahcys_c + 11802160pc_c,,,,Phosphatidylcholine metabolism,0,0,1000,0,,,added,Experimental evidence (https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1218449/). No genetic evidence,,,
PE11802160,assignment to generic species,pe11802160_c <=> pe_c,,,,,1,-1000,1000,0,,,added,,,,
PS11802160,assignment to generic species,ps11802160_c <=> ps_c,,,,,1,-1000,1000,0,,,added,,,,
AGPAT1802160,1-acylglycerol-3-phosphate O-acyltransferase,1odecg3p_ap + palmACP_ap  => ACP_ap + pa11802160_ap ,(PF14_0421),PF14_0421,,Lipids FattyAcidSynthesis ; Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism ; Lipids UtilizationPhospholipids,0,0,1000,0,,2.3.1.51,,,,,
PA11802160tap,phosphatidic acid transport to apicoplast,pa11802160_ap  <=> pa11802160_c ,,,,Transport AP,1,-1000,1000,0,,,added,,,,
PLIPA2A11802160,phospholipase A2,h2o_c + pa11802160_c => 1161g3p_c + hdca_c,(PFB0410c),PFB0410c,,Lipids PhosphatidylcholineMetabolism ; Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism ; Lipids UtilizationPhospholipids,0,0,1000,0,,3.1.1.4,added,,,,
PGSA11802160,CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase,cdp11802160g_c + glyc3p_c  => cmp_c + pgp11802160_c,(MAL8P1_58),MAL8P1_58,,Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism,0,0,1000,0,,2.7.8.5,added,,,,
PGPP11802160,phosphatidylglycerophosphatase,h2o_c + pgp11802160_c  => pg11802160_c + pi_c ,,,,Lipids PhosphatidylethanolaminePhosphatidylserineMetabolism,0,0,1000,0,,3.1.3.27,added,,,,
PG11802160,assignment to generic species,pg11802160_c <=> pg_c,,,,,1,-1000,1000,0,,,added,,,,
PLIPA2E11802160,phospholipase A2,h2o_c + pe11802160_c  => 1agpe180_c + hdca_c + h_c ,(PFB0410c),PFB0410c,,Lipids PhosphatidylcholineMetabolism ; Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism ; Lipids UtilizationPhospholipids,0,0,1000,0,,3.1.1.4,added,,,,
DAG11812160,assignment to generic species,11812160dgr_c <=> dag_c,,,,,1,-1000,1000,0,,,added,,,,
DAGK11812160,diacylglycerol kinase,11812160dgr_c + atp_c => adp_c + h_c + pa11812160_c,(PF14_0681) or (PFI1485c),,,phosphatidic adid production,0,-1000,1000,0,,,added,,,,
DASYN11812160,phosphatidate cytidylyltransferase,ctp_c + h_c + pa11812160_c => cdp11812160g_c,(PF14_0097),,,,0,-1000,1000,0,,,added,,,,
PINOS11812160,CDP-diacylglycerol-inositol 3-phosphatidyltransferase,inost_c + 0.01 cdp11812160g_c => cmp_c + h_c + 0.01 11812160ptd1ino_c,(MAL13P1_82),MAL13P1_82,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,2.7.8.11,added,,,,
LPINOS11812160,phosphatidylinositol deacylase,11812160ptd1ino_c + h2o_c => 1160lysoptd1ino_c + ocdcea_c + h_c,,,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,3.1.1.52,,,,,
PTD1INO11812160,assignment to generic species,11812160ptd1ino_c <=> ptd1ino_c,,,,,1,-1000,1000,0,,,added,,,,
PIN3K11812160,phosphatidylinositol 3-kinase,atp_c + 11812160ptd1ino_c  => adp_c + 11812160ptd3ino_c ,(PFE0765w),PFE0765w,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,2.7.1.137,added,,,,
PIN4K11812160,1-phosphatidylinositol 4-kinase,atp_c + 11812160ptd1ino_c  => adp_c + 11812160ptd4ino_c ,(PFE0485w),PFE0485w,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,2.7.1.67,added,,,,
PI3P4K11812160,1-phosphatidylinositol-4-phosphate 5-kinase,atp_c + 11812160ptd4ino_c  => adp_c + 11812160ptd34inobp_c ,,,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,2.7.1.68,added,,,,
PI4P5K11812160,1-phosphatidylinositol-4-phosphate 5-kinase,atp_c + 11812160ptd4ino_c  => adp_c + 11812160ptd45inobp_c ,,,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,2.7.1.68,added,,,,
PI3P4P5K11812160,1-phosphatidylinositol-4-phosphate 5-kinase,atp_c + 11812160ptd34inobp_c  => adp_c + 11812160ptd345inotp_c  ,,,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,2.7.1.68,added,,,,
PI45BPP11812160,phosphoinositide phospholipase C,h2o_c + 11812160ptd45inobp_c  => 11812160dgr_c   + h_c + mi145p_c ,(PF10_0132),PF10_0132,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,3.1.4.11,added,,,,
PTD3INO11812160,assignment to generic species,11812160ptd3ino_c <=> ptd3ino_c,,,,,1,-1000,1000,0,,,added,,,,
PTD4INO11812160,assignment to generic species,11812160ptd4ino_c <=> ptd4ino_c,,,,,1,-1000,1000,0,,,added,,,,
PTD34INOBP11812160,assignment to generic species,11812160ptd34inobp_c <=> ptd34inobp_c,,,,,1,-1000,1000,0,,,added,,,,
PTD345INOTP11812160,assignment to generic species,11812160ptd34inobp_c <=> ptd345inotp_c,,,,,1,-1000,1000,0,,,added,,,,
PSSA11812160,CDP-diacylglycerol-serine O-phosphatidyltransferase,cdp11812160g_c + ser_L_c => cmp_c + 2 h_c + ps11812160_c ,(MAL13P1_335),,,phosphatidylserine production,0,-1000,1000,0,,2.7.8.8,added,,,,
PSD11812160,Phosphatidylserine decarboxylase,ps11812160_c => co2_c + pe11812160_c,(PFI1370c),,,phospatidylethanolamine production,0,-1000,1000,0,,,added,,,,
ETHAPT11812160,ethanolaminephosphotransferase,cdpea_c + 0.01 11812160dgr_c  <=> cmp_c + h_c + 0.01 pe11812160_c,(PFF1375c),PFF1375c,,Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism,1,-1000,1000,0,,2.7.8.1,,,,,
PEMT11812160,phosphatidyethanolamine N-methyltransferase,pe11812160_c + 3 amet_c => 3 ahcys_c + 11812160pc_c,,,,Phosphatidylcholine metabolism,0,0,1000,0,,,added,Experimental evidence (https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1218449/). No genetic evidence,,,
PE11812160,assignment to generic species,pe11812160_c <=> pe_c,,,,,1,-1000,1000,0,,,added,,,,
PS11812160,assignment to generic species,ps11812160_c <=> ps_c,,,,,1,-1000,1000,0,,,added,,,,
AGPAT1812160,1-acylglycerol-3-phosphate O-acyltransferase,1odec11eg3p_ap + palmACP_ap  => ACP_ap + pa11812160_ap ,(PF14_0421),PF14_0421,,Lipids FattyAcidSynthesis ; Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism ; Lipids UtilizationPhospholipids,0,0,1000,0,,2.3.1.51,,,,,
PA11812160tap,phosphatidic acid transport to apicoplast,pa11812160_ap  <=> pa11812160_c ,,,,Transport AP,1,-1000,1000,0,,,added,,,,
PLIPA2A11812160,phospholipase A2,h2o_c + pa11812160_c => 1161g3p_c + hdca_c,(PFB0410c),PFB0410c,,Lipids PhosphatidylcholineMetabolism ; Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism ; Lipids UtilizationPhospholipids,0,0,1000,0,,3.1.1.4,added,,,,
PGSA11812160,CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase,cdp11812160g_c + glyc3p_c  => cmp_c + pgp11812160_c,(MAL8P1_58),MAL8P1_58,,Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism,0,0,1000,0,,2.7.8.5,added,,,,
PGPP11812160,phosphatidylglycerophosphatase,h2o_c + pgp11812160_c  => pg11812160_c + pi_c ,,,,Lipids PhosphatidylethanolaminePhosphatidylserineMetabolism,0,0,1000,0,,3.1.3.27,added,,,,
PG11812160,assignment to generic species,pg11812160_c <=> pg_c,,,,,1,-1000,1000,0,,,added,,,,
PLIPA2E11812160,phospholipase A2,h2o_c + pe11812160_c  => 1agpe181_c + hdca_c + h_c ,(PFB0410c),PFB0410c,,Lipids PhosphatidylcholineMetabolism ; Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism ; Lipids UtilizationPhospholipids,0,0,1000,0,,3.1.1.4,added,,,,
DAG11822160,assignment to generic species,11822160dgr_c <=> dag_c,,,,,1,-1000,1000,0,,,added,,,,
DAGK11822160,diacylglycerol kinase,11822160dgr_c + atp_c => adp_c + h_c + pa11822160_c,(PF14_0681) or (PFI1485c),,,phosphatidic adid production,0,-1000,1000,0,,,added,,,,
DASYN11822160,phosphatidate cytidylyltransferase,ctp_c + h_c + pa11822160_c => cdp11822160g_c,(PF14_0097),,,,0,-1000,1000,0,,,added,,,,
PSSA11822160,CDP-diacylglycerol-serine O-phosphatidyltransferase,cdp11822160g_c + ser_L_c => cmp_c + 2 h_c + ps11822160_c ,(MAL13P1_335),,,phosphatidylserine production,0,-1000,1000,0,,2.7.8.8,added,,,,
PSD11822160,Phosphatidylserine decarboxylase,ps11822160_c => co2_c + pe11822160_c,(PFI1370c),,,phospatidylethanolamine production,0,-1000,1000,0,,,added,,,,
ETHAPT11822160,ethanolaminephosphotransferase,cdpea_c + 0.01 11822160dgr_c  <=> cmp_c + h_c + 0.01 pe11822160_c,(PFF1375c),PFF1375c,,Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism,1,-1000,1000,0,,2.7.8.1,,,,,
PEMT11602160,phosphatidyethanolamine N-methyltransferase,pe11602160_c + 3 amet_c => 3 ahcys_c + 11602160pc_c,,,,Phosphatidylcholine metabolism,0,0,1000,0,,,added,Experimental evidence (https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1218449/). No genetic evidence,,,
PE11822160,assignment to generic species,pe11822160_c <=> pe_c,,,,,1,-1000,1000,0,,,added,,,,
PS11822160,assignment to generic species,ps11822160_c <=> ps_c,,,,,1,-1000,1000,0,,,added,,,,
PA11822160tap,phosphatidic acid transport to apicoplast,pa11822160_ap  <=> pa11822160_c ,,,,Transport AP,1,-1000,1000,0,,,added,,,,
PLIPA2A11822160,phospholipase A2,h2o_c + pa11822160_c => 1161g3p_c + hdca_c,(PFB0410c),PFB0410c,,Lipids PhosphatidylcholineMetabolism ; Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism ; Lipids UtilizationPhospholipids,0,0,1000,0,,3.1.1.4,added,,,,
PGSA11822160,CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase,cdp11822160g_c + glyc3p_c  => cmp_c + pgp11822160_c,(MAL8P1_58),MAL8P1_58,,Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism,0,0,1000,0,,2.7.8.5,added,,,,
PGPP11822160,phosphatidylglycerophosphatase,h2o_c + pgp11822160_c  => pg11822160_c + pi_c ,,,,Lipids PhosphatidylethanolaminePhosphatidylserineMetabolism,0,0,1000,0,,3.1.3.27,added,,,,
PG11822160,assignment to generic species,pg11822160_c <=> pg_c,,,,,1,-1000,1000,0,,,added,,,,
DAG11812161,assignment to generic species,11812161dgr_c <=> dag_c,,,,,1,-1000,1000,0,,,added,,,,
DAGK11812161,diacylglycerol kinase,11812161dgr_c + atp_c => adp_c + h_c + pa11812161_c,(PF14_0681) or (PFI1485c),,,phosphatidic adid production,0,-1000,1000,0,,,added,,,,
DASYN11812161,phosphatidate cytidylyltransferase,ctp_c + h_c + pa11812161_c => cdp11812161g_c,(PF14_0097),,,,0,-1000,1000,0,,,added,,,,
PSSA11812161,CDP-diacylglycerol-serine O-phosphatidyltransferase,cdp11812161g_c + ser_L_c => cmp_c + 2 h_c + ps11812161_c ,(MAL13P1_335),,,phosphatidylserine production,0,-1000,1000,0,,2.7.8.8,added,,,,
PSD11812161,Phosphatidylserine decarboxylase,ps11812161_c => co2_c + pe11812161_c,(PFI1370c),,,phospatidylethanolamine production,0,-1000,1000,0,,,added,,,,
ETHAPT11812161,ethanolaminephosphotransferase,cdpea_c + 0.01 11812161dgr_c  <=> cmp_c + h_c + 0.01 pe11812161_c,(PFF1375c),PFF1375c,,Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism,1,-1000,1000,0,,2.7.8.1,,,,,
PEMT11812161,phosphatidyethanolamine N-methyltransferase,pe11812161_c + 3 amet_c => 3 ahcys_c + 11812161pc_c,,,,Phosphatidylcholine metabolism,0,0,1000,0,,,added,Experimental evidence (https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1218449/). No genetic evidence,,,
PE11812161,assignment to generic species,pe11812161_c <=> pe_c,,,,,1,-1000,1000,0,,,added,,,,
PS11812161,assignment to generic species,ps11812161_c <=> ps_c,,,,,1,-1000,1000,0,,,added,,,,
AGPAT1812161,1-acylglycerol-3-phosphate O-acyltransferase,1odec11eg3p_ap + hdeACP_ap  => ACP_ap + pa11812161_ap ,(PF14_0421),PF14_0421,,Lipids FattyAcidSynthesis ; Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism ; Lipids UtilizationPhospholipids,0,0,1000,0,,2.3.1.51,,,,,
PA11812161tap,phosphatidic acid transport to apicoplast,pa11812161_ap  <=> pa11812161_c ,,,,Transport AP,1,-1000,1000,0,,,added,,,,
PLIPA2A11812161,phospholipase A2,h2o_c + pa11812161_c => 1161g3p_c + hdcea_c,(PFB0410c),PFB0410c,,Lipids PhosphatidylcholineMetabolism ; Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism ; Lipids UtilizationPhospholipids,0,0,1000,0,,3.1.1.4,added,,,,
PGSA11812161,CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase,cdp11812161g_c + glyc3p_c  => cmp_c + pgp11812161_c,(MAL8P1_58),MAL8P1_58,,Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism,0,0,1000,0,,2.7.8.5,added,,,,
PGPP11812161,phosphatidylglycerophosphatase,h2o_c + pgp11812161_c  => pg11812161_c + pi_c ,,,,Lipids PhosphatidylethanolaminePhosphatidylserineMetabolism,0,0,1000,0,,3.1.3.27,added,,,,
PG11812161,assignment to generic species,pg11812161_c <=> pg_c,,,,,1,-1000,1000,0,,,added,,,,
PLIPA2E11812161,phospholipase A2,h2o_c + pe11812161_c  => 1agpe181_c + hdcea_c + h_c ,(PFB0410c),PFB0410c,,Lipids PhosphatidylcholineMetabolism ; Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism ; Lipids UtilizationPhospholipids,0,0,1000,0,,3.1.1.4,added,,,,
DAG11812180,assignment to generic species,11812180dgr_c <=> dag_c,,,,,1,-1000,1000,0,,,added,,,,
DAGK11812180,diacylglycerol kinase,11812180dgr_c + atp_c => adp_c + h_c + pa11812180_c,(PF14_0681) or (PFI1485c),,,phosphatidic adid production,0,-1000,1000,0,,,added,,,,
DASYN11812180,phosphatidate cytidylyltransferase,ctp_c + h_c + pa11812180_c => cdp11812180g_c,(PF14_0097),,,,0,-1000,1000,0,,,added,,,,
PINOS11812180,CDP-diacylglycerol-inositol 3-phosphatidyltransferase,inost_c + 0.01 cdp11812180g_c => cmp_c + h_c + 0.01 11812180ptd1ino_c,(MAL13P1_82),MAL13P1_82,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,2.7.8.11,added,,,,
LPINOS11812180,phosphatidylinositol deacylase,11812180ptd1ino_c + h2o_c => 1180lysoptd1ino_c + ocdcea_c + h_c,,,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,3.1.1.52,,,,,
PTD1INO11812180,assignment to generic species,11812180ptd1ino_c <=> ptd1ino_c,,,,,1,-1000,1000,0,,,added,,,,
PIN3K11812180,phosphatidylinositol 3-kinase,atp_c + 11812180ptd1ino_c  => adp_c + 11812180ptd3ino_c ,(PFE0765w),PFE0765w,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,2.7.1.137,added,,,,
PIN4K11812180,1-phosphatidylinositol 4-kinase,atp_c + 11812180ptd1ino_c  => adp_c + 11812180ptd4ino_c ,(PFE0485w),PFE0485w,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,2.7.1.67,added,,,,
PI3P4K11812180,1-phosphatidylinositol-4-phosphate 5-kinase,atp_c + 11812180ptd4ino_c  => adp_c + 11812180ptd34inobp_c ,,,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,2.7.1.68,added,,,,
PI4P5K11812180,1-phosphatidylinositol-4-phosphate 5-kinase,atp_c + 11812180ptd4ino_c  => adp_c + 11812180ptd45inobp_c ,,,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,2.7.1.68,added,,,,
PI3P4P5K11812180,1-phosphatidylinositol-4-phosphate 5-kinase,atp_c + 11812180ptd34inobp_c  => adp_c + 11812180ptd345inotp_c  ,,,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,2.7.1.68,added,,,,
PI45BPP11812180,phosphoinositide phospholipase C,h2o_c + 11812180ptd45inobp_c  => 11812180dgr_c   + h_c + mi145p_c ,(PF10_0132),PF10_0132,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,3.1.4.11,added,,,,
PTD3INO11812180,assignment to generic species,11812180ptd3ino_c <=> ptd3ino_c,,,,,1,-1000,1000,0,,,added,,,,
PTD4INO11812180,assignment to generic species,11812180ptd4ino_c <=> ptd4ino_c,,,,,1,-1000,1000,0,,,added,,,,
PTD34INOBP11812180,assignment to generic species,11812180ptd34inobp_c <=> ptd34inobp_c,,,,,1,-1000,1000,0,,,added,,,,
PTD345INOTP11812180,assignment to generic species,11812180ptd34inobp_c <=> ptd345inotp_c,,,,,1,-1000,1000,0,,,added,,,,
PSSA11812180,CDP-diacylglycerol-serine O-phosphatidyltransferase,cdp11812180g_c + ser_L_c => cmp_c + 2 h_c + ps11812180_c ,(MAL13P1_335),,,phosphatidylserine production,0,-1000,1000,0,,2.7.8.8,added,,,,
PSD11812180,Phosphatidylserine decarboxylase,ps11812180_c => co2_c + pe11812180_c,(PFI1370c),,,phospatidylethanolamine production,0,-1000,1000,0,,,added,,,,
ETHAPT11812180,ethanolaminephosphotransferase,cdpea_c + 0.01 11812180dgr_c  <=> cmp_c + h_c + 0.01 pe11812180_c,(PFF1375c),PFF1375c,,Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism,1,-1000,1000,0,,2.7.8.1,,,,,
PEMT11812180,phosphatidyethanolamine N-methyltransferase,pe11812180_c + 3 amet_c => 3 ahcys_c + 11812180pc_c,,,,Phosphatidylcholine metabolism,0,0,1000,0,,,added,Experimental evidence (https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1218449/). No genetic evidence,,,
PE11812180,assignment to generic species,pe11812180_c <=> pe_c,,,,,1,-1000,1000,0,,,added,,,,
PS11812180,assignment to generic species,ps11812180_c <=> ps_c,,,,,1,-1000,1000,0,,,added,,,,
AGPAT1812180,1-acylglycerol-3-phosphate O-acyltransferase,1odec11eg3p_ap + ocdcaACP_ap  => ACP_ap + pa11812180_ap ,(PF14_0421),PF14_0421,,Lipids FattyAcidSynthesis ; Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism ; Lipids UtilizationPhospholipids,0,0,1000,0,,2.3.1.51,,,,,
PA11812180tap,phosphatidic acid transport to apicoplast,pa11812180_ap  <=> pa11812180_c ,,,,Transport AP,1,-1000,1000,0,,,added,,,,
PLIPA2A11812180,phospholipase A2,h2o_c + pa11812180_c => 1161g3p_c + ocdca_c,(PFB0410c),PFB0410c,,Lipids PhosphatidylcholineMetabolism ; Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism ; Lipids UtilizationPhospholipids,0,0,1000,0,,3.1.1.4,added,,,,
PGSA11812180,CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase,cdp11812180g_c + glyc3p_c  => cmp_c + pgp11812180_c,(MAL8P1_58),MAL8P1_58,,Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism,0,0,1000,0,,2.7.8.5,added,,,,
PGPP11812180,phosphatidylglycerophosphatase,h2o_c + pgp11812180_c  => pg11812180_c + pi_c ,,,,Lipids PhosphatidylethanolaminePhosphatidylserineMetabolism,0,0,1000,0,,3.1.3.27,added,,,,
PG11812180,assignment to generic species,pg11812180_c <=> pg_c,,,,,1,-1000,1000,0,,,added,,,,
PLIPA2E11812180,phospholipase A2,h2o_c + pe11812180_c  => 1agpe181_c + ocdca_c + h_c ,(PFB0410c),PFB0410c,,Lipids PhosphatidylcholineMetabolism ; Lipids PhosphatidyletanolaminePhosphatidylserineMetabolism ; Lipids UtilizationPhospholipids,0,0,1000,0,,3.1.1.4,added,,,,
DAG11822180,assignment to generic species,11822180dgr_c <=> dag_c,,,,,1,-1000,1000,0,,,added,,,,
DAGK11822180,diacylglycerol kinase,11822180dgr_c + atp_c => adp_c + h_c + pa11822180_c,(PF14_0681) or (PFI1485c),,,phosphatidic adid production,0,-1000,1000,0,,,added,,,,
DASYN11822180,phosphatidate cytidylyltransferase,ctp_c + h_c + pa11822180_c => cdp11822180g_c,(PF14_0097),,,,0,-1000,1000,0,,,added,,,,
PINOS11822180,CDP-diacylglycerol-inositol 3-phosphatidyltransferase,inost_c + 0.01 cdp11822180g_c => cmp_c + h_c + 0.01 11822180ptd1ino_c,(MAL13P1_82),MAL13P1_82,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,2.7.8.11,added,,,,
LPINOS11822180,phosphatidylinositol deacylase,11822180ptd1ino_c + h2o_c => 1180lysoptd1ino_c + ocdcdea_c + h_c,,,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,3.1.1.52,,,,,
PTD1INO11822180,assignment to generic species,11822180ptd1ino_c <=> ptd1ino_c,,,,,1,-1000,1000,0,,,added,,,,
PIN3K11822180,phosphatidylinositol 3-kinase,atp_c + 11822180ptd1ino_c  => adp_c + 11822180ptd3ino_c ,(PFE0765w),PFE0765w,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,2.7.1.137,added,,,,
PIN4K11822180,1-phosphatidylinositol 4-kinase,atp_c + 11822180ptd1ino_c  => adp_c + 11822180ptd4ino_c ,(PFE0485w),PFE0485w,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,2.7.1.67,added,,,,
PI3P4K11822180,1-phosphatidylinositol-4-phosphate 5-kinase,atp_c + 11822180ptd4ino_c  => adp_c + 11822180ptd34inobp_c ,,,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,2.7.1.68,added,,,,
PI4P5K11822180,1-phosphatidylinositol-4-phosphate 5-kinase,atp_c + 11822180ptd4ino_c  => adp_c + 11822180ptd45inobp_c ,,,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,2.7.1.68,added,,,,
PI3P4P5K11822180,1-phosphatidylinositol-4-phosphate 5-kinase,atp_c + 11822180ptd34inobp_c  => adp_c + 11822180ptd345inotp_c  ,,,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,2.7.1.68,added,,,,
PI45BPP11812180,phosphoinositide phospholipase C,h2o_c + 11812180ptd45inobp_c  => 11812180dgr_c   + h_c + mi145p_c ,(PF10_0132),PF10_0132,,Lipids InositolPhosphateMetabolism,0,0,1000,0,,3.1.4.11,added,,,,
